"date","DOY","daytime","file_records","used_records","Tau","qc_Tau","rand_err_Tau","H.x","qc_H","rand_err_H","LE.x","qc_LE","rand_err_LE","co2_flux","qc_co2_flux","rand_err_co2_flux","h2o_flux","qc_h2o_flux","rand_err_h2o_flux","H_strg","LE_strg","co2_strg","h2o_strg","co2_v-adv","h2o_v-adv","co2_molar_density","co2_mole_fraction","co2_mixing_ratio","co2_time_lag","co2_def_timelag","h2o_molar_density","h2o_mole_fraction","h2o_mixing_ratio","h2o_time_lag","h2o_def_timelag","sonic_temperature","air_temperature","air_pressure","air_density","air_heat_capacity","air_molar_volume","ET","water_vapor_density","e","es","specific_humidity","RH","VPD","Tdew","u_unrot","v_unrot","w_unrot","u_rot","v_rot","w_rot","wind_speed","max_wind_speed","wind_dir","yaw","pitch","roll","u*","TKE","L","Z.L","bowen_ratio","T*","model","x_peak","x_offset","x_10%","x_30%","x_50%","x_70%","x_90%","un_Tau","Tau_scf","un_H","H_scf","un_LE","LE_scf","un_co2_flux","co2_scf","un_h2o_flux","h2o_scf","spikes_hf","amplitude_resolution_hf","drop_out_hf","absolute_limits_hf","skewness_kurtosis_hf","skewness_kurtosis_sf","discontinuities_hf","discontinuities_sf","timelag_hf","timelag_sf","attack_angle_hf","non_steady_wind_hf","u_spikes","v_spikes","w_spikes","ts_spikes","co2_spikes","h2o_spikes","chopper_LI-7500","detector_LI-7500","pll_LI-7500","sync_LI-7500","mean_value_RSSI_LI-7500","u_var","v_var","w_var","ts_var","co2_var","h2o_var","w/ts_cov","w/co2_cov","w/h2o_cov","vin_sf_mean","co2_mean","h2o_mean","dew_point_mean","co2_signal_strength_7500_mean","NA","LOGGERTEMP","VIN_1_1_1","PPFD_1_1_1","P_RAIN_1_1_1","RG_1_1_1","RH_1_1_1","RN_1_1_1","TA_1_1_1","TS_1_1_1","ea","es1","delta_e","delta_T","Ce","CH","U_deltaE","U_deltaT","stability_no","Wind.Speed..m.s.","Wind.Direction","ST..K.","SST..K..x","AT..K.","SWH..m.","SDLR..W.m2.","SDSR..W.m2.","SNLR..W.m2.","SNSR..W.m2.","LE..W.m2.","H..W.m2.","LE.y","H.y","QVAPOUR_sum..kg.kg.1.","Tair","U","WD","SST..K..y","Lat","Lon","wrfradc"
"33",2022-04-02,92.499870212766,0,18000,18000,0.00223805980851064,1.19148936170213,0.000419711855319149,0.483933,1.19148936170213,0.317048276595745,8.59622333333333,1.25531914893617,1.05823961702128,-0.16280334,1.29787234042553,0.121654208510638,0.0729039517021277,1.25531914893617,0.0241399374468085,-0.0150241353829787,0.0961790595744682,0.00592562446808511,0.00226841144680849,-6.28374863829787e-12,-4.92358408510638e-13,17.1094085106383,426.420978723404,439.400808510638,0.0148936170212766,0.51063829787234,1097.74384893617,27.3665128510638,28.2025239574468,-0.0404255319148936,0.468085106382979,301.504127659574,301.227744680851,100476.808510638,1.15006021276596,1021.01914893617,0.0249252063829787,0.0047241735787234,0.019781348893617,2750.71604468085,3797.80489361702,0.0172186991489362,72.5530636170213,1047.08836170213,294.030553191489,0.129947821276596,0.0211994382978723,-0.000885525319148936,0.411106542553191,-4.69191032765958e-15,-3.70146987234043e-16,0.411106542553191,1.50568546808511,168.969168085106,220.716654680851,-2.63641225531915,NA,0.041938114893617,0.0923531846808511,4.33794891489361,-0.8415799,0.0465237568085106,-0.0219421042765957,0,NA,NA,NA,NA,NA,NA,NA,0.00215010970212766,1.05580680851064,1.21089842978723,1.04589829787234,2.78177810212766,1.11422468085106,-0.221985287234043,1.11422468085106,0.063489093106383,1.11422468085106,800000099,800000099,800000099,800000099,800022099,802122054.319149,899999999,899999999,89999,89999,89,89,9.31914893617021,9.08510638297872,0.638297872340426,12.063829787234,9.93617021276596,11.1063829787234,0,0,0,0,100,0.114248145531915,0.0700180868085106,0.000440085125531915,0.101981689574468,0.0275339315744681,660.985904255319,0.00103288169148936,-0.000221985287234043,0.063489093106383,0,426.390574468085,29.5324787234043,23.8334021276596,99.3378,NA,29.2494319148936,11.8765893617021,196.268863851064,4.25531914893617e-06,136.842710468085,86.9306468085106,112.284906382979,27.5868510638298,28.5138936170213,3.19965324709556,3.89464055206235,0.694987304966784,0.927042553191488,0.000161962723898724,-0.00083598885287899,0.268549234459094,0.164474294727658,3.52272727272727,1.80997152629167,240.673891066667,302.112623858333,303.167694066667,300.03439205,0.275782471,-429.355531045833,-192.608893069458,41.5849367775,-179.026682536875,114.72714614375,17.836538315125,89.3456100208333,103.738312795833,0.00449502841666667,300.2288475,3.08577335833333,132.666624545833,298.04514,5.4699472,100.23554,290.37963274275
"34",2022-04-03,93.499870212766,0,18000,18000,0.0012172984893617,1.17021276595745,0.000323860238297872,1.70044516666667,1.19148936170213,0.227692836170213,13.880675,1.19148936170213,0.841112617021277,-0.221054723191489,1.12765957446809,0.173374511276596,0.145420639404255,1.19148936170213,0.0191804429787234,-0.00965542978723401,-0.235606765957447,0.00188140893617019,-0.00532058085106383,-7.00605417021277e-12,-3.52055557446808e-13,17.2581744680851,429.605680851064,442.285489361702,0.0638297872340426,0.425531914893617,1027.21055744681,25.5719783404255,26.3074963404255,0.00638297872340426,0.361702127659574,301.112659574468,300.806127659574,100459.255319149,1.15226085106383,1019.98021276596,0.0248947063829787,0.00942325748085106,0.0185103289148936,2569.92188297872,3706.58659574468,0.0160792577234043,69.7097370212766,1136.66470212766,292.725574468085,0.121752199234043,0.260924622978723,0.00757435687234043,0.698602821276596,-1.41406614255319e-14,-4.11786506382979e-16,0.698602821276596,1.57867146808511,172.073587234043,187.299981702128,-1.89256083617021,NA,0.0400667340425532,0.0899740674468085,9.66370225531915,-1.08337198733333,-0.688547399212766,-0.0250459175319149,0,NA,NA,NA,NA,NA,NA,NA,0.00117308217021277,1.05051425531915,1.66106258297872,1.04202021276596,5.69925048510638,1.10515680851064,-0.31894739787234,1.10515680851064,0.130039444404255,1.10515680851064,800000099,800000099,800000099,800000099,800426120.276596,800662650.06383,899999999,899999999,89999,89999,89,89,7.23404255319149,5.4468085106383,0.638297872340426,12.1276595744681,7.31914893617021,10.468085106383,0,0,0,0,99.9574468085106,0.0985572017021277,0.0810226129787234,0.00036836150212766,0.0784058508510638,0.198144049787234,687.413123404255,0.00141771446595745,-0.00031894739787234,0.130039444404255,0,429.575404255319,28.661270212766,23.3314425531915,99.0747553191489,NA,28.6955361702128,11.8770808510638,196.608759212766,4.25531914893617e-06,159.981221595745,87.1521255319149,128.69110212766,27.1976382978724,28.1163404255319,3.13115990199384,3.80584630175685,0.674686399763016,0.918702127659582,0.000685401243947666,0.00020791112011876,0.493869592842528,0.216648800272342,2.66666666666667,2.013914746625,183.886566479917,301.9667460125,303.132659933333,299.898301458333,0.266950716541667,-426.751457216667,-172.3290685015,42.2859030570833,-160.005045575042,123.375474933333,19.1866550439583,88.1507136875,106.896737754167,0.004625454125,299.772034583333,3.16860276666667,73.0122031666667,298.04514,5.4699472,100.23554,295.325612625042
"35",2022-04-04,94.499870212766,0,18000,18000,6.6765340425532e-05,1.06382978723404,0.000313970293617021,1.45405125,1.1063829787234,0.25791640212766,11.1183408333333,1.27659574468085,2.77073607446809,1.63252608314889,1.22222222222222,0.95818756,0.170862926638298,1.27659574468085,0.0631345059574468,-0.0332919425531915,-0.181451921276596,0.279850590659091,-0.00407115136170212,-6.57307568888889e-12,-2.30340438085106e-13,18.2115088888889,453.048866666667,465.816955555556,0.0333333333333333,0.276595744680851,1023.74940638298,25.4839170212766,26.2057342340426,-0.0148936170212766,0.319148936170213,301.217489361702,300.822255319149,100491.914893617,1.1526114893617,1019.92212765957,0.0248879574468085,0.0110719247846809,0.0184479688510638,2561.47815319149,3706.69787234043,0.0160213312978723,69.3002540425532,1145.22059574468,293.044872340426,0.0807812023404255,0.336658021276596,0.00891468442553191,0.720154493617021,5.05160893617021e-16,-2.65366774468085e-16,0.720154493617021,1.56385661702128,181.750036808511,178.446592765957,-1.06855021489362,NA,0.0383307893617021,0.0661566955319149,-4.6588540212766,-1.24230899302326,0.358028145106383,-0.0347512412276596,0,NA,NA,NA,NA,NA,NA,NA,3.08332340425532e-05,1.04122170212766,1.98487991425532,1.03464063829787,6.68740290574468,1.08978787234043,1.37408074666667,1.09091622222222,0.152539060374468,1.08978787234043,800000099,800000099,800000099,800000275.595745,800000460.702128,800002643.680851,899999999,899999999,89999,89999,89,89,7.42553191489362,5.36170212765957,0.574468085106383,14.936170212766,5.72340425531915,11.2553191489362,0,0,0,0,95.7021276595745,0.0756608676595745,0.0562858682978723,0.00036667005106383,0.0627440042553191,1.91205345426667,7902.16605106383,0.00168987273808511,0.00137408074666667,0.152539060374468,0,468.512765957447,27.4768787234043,22.3285927659574,94.9135276595745,NA,29.0262382978723,11.8769510638298,288.101248297872,1.27659574468085e-05,186.593318042553,88.473185106383,155.669846595745,27.2472127659575,28.1395531914894,3.19327766553986,3.81134338630891,0.618065720769049,0.892340425531911,0.000795113243437448,0.0617131533093506,0.461330064599125,0.312730637353188,2.41860465116279,1.96278634425,181.421316148,302.0176556875,303.0710195,300.2235959375,0.429947654458333,-426.7325019875,-207.376881917375,43.9451824033333,-192.773171745458,110.344525654583,16.5473569236667,79.7967188375,88.7617273,0.004651607,299.652395833333,2.90915346666667,86.2954680958333,298.04514,5.4699472,100.23554,253.648308333333
"36",2022-04-05,95.499870212766,0,18000,18000,0.00306285985106383,1.34042553191489,0.000594670004255319,1.08678057142857,1.1063829787234,0.367366593617021,5.50961166666667,1.15217391304348,2.35571647826087,-0.614234355217391,1.19565217391304,0.704044156521739,0.0772873590217391,1.15217391304348,0.0536570941304348,-0.0106643670212766,1.42523438666667,0.0413436446666666,0.0323689171111111,-4.07902108695652e-13,-2.7912747826087e-14,18.2778739130435,454.236369565217,466.558369565217,0.0347826086956522,0.531914893617021,965.87792826087,24.0218593043478,24.6927186086957,-0.0717391304347826,0.212765957446808,301.074361702128,300.793574468085,100596.212765957,1.15480319148936,1018.81914893617,0.0248598659574468,0.00500821497608696,0.017405108673913,2417.26591086957,3712.30108695652,0.0150999779565217,65.2408686956522,1295.03582608696,291.037152173913,0.388250589787234,0.0116164956382979,0.00134859670212766,0.531763527659574,4.44218382978723e-15,-2.8273414893617e-17,0.531763527659574,1.69152657446808,148.761853191489,198.899185531915,-0.957160425531915,NA,0.0467147978723404,0.109146515744681,-8.15281857446809,-1.78333871333333,0.783931723913044,-0.0322221974468085,0,NA,NA,NA,NA,NA,NA,NA,0.00296233082978723,1.03802893617021,1.91814305957447,1.03218340425532,2.94563017804348,1.08617239130435,-0.689773415217391,1.08617239130435,0.06723596895,1.08617239130435,800000099,800000099,800000099,800000209.638298,800001847.93617,802030503.255319,899999999,899999999,89999,89999,89,89,5.93617021276596,7.97872340425532,0.574468085106383,19.3617021276596,18.5957446808511,16.8723404255319,0,0,0,0,92.5744680851064,0.14107072212766,0.0767074478723404,0.000514936446808511,0.0693566021276596,1.13343536213043,3700.23131086957,0.00162896991914894,-0.000689773415217391,0.06723596895,0,457.391595744681,26.6348070212766,21.540079787234,92.3769723404255,NA,28.5907085106383,11.8767042553191,124.422159617021,1.27659574468085e-05,102.492907425532,86.4244893617021,76.8414255319149,27.1857872340426,27.8577021276596,3.10342470861714,3.74865760355507,0.64523289493792,0.671914893617027,0.000393924158125697,0.00045789370302255,0.356734359812138,0.359645564242555,2.57777777777778,1.29517251845833,147.26870790775,302.152262379167,303.067754133333,300.2592684375,0.585640067791667,-430.972293866667,-161.76968638025,38.50750207875,-150.51473999175,104.021962484583,11.8142166135833,104.529404075833,92.238269925,0.00441001379166667,299.887045416667,2.64695944166667,122.485841416667,298.04514,5.4699472,100.23554,289.437381666708
"37",2022-04-06,96.499870212766,0,18000,18000,1.55694680851062e-05,1.34042553191489,0.000378148542553191,1.31720354545455,1.29787234042553,0.206764204255319,6.995986,1.19148936170213,1.17024123404255,0.162665404255319,1.29787234042553,0.25860989212766,0.0868650340425532,1.19148936170213,0.0266978557446809,0.0663594673829787,0.0591932489361705,-0.0377669382978723,0.0014276440425532,-1.01218764042553e-12,-1.04451198425532e-13,17.2051553191489,427.992765957447,440.962319148936,0.0148936170212766,0.276595744680851,1117.8411787234,27.810977212766,28.678809787234,-0.0106382978723404,0.234042553191489,301.338659574468,300.994361702128,100585.063829787,1.15202021276596,1021.27893617021,0.0248791361702128,0.00562885659574468,0.0201435037446809,2798.21031914894,3756.92808510638,0.0175024604468085,75.3471123404255,958.717659574468,294.235595744681,0.0479909982978723,0.175178838297872,0.00307683892340426,0.541871721276596,6.2586219148936e-17,-6.81177859787234e-17,0.541871721276596,1.71380874468085,161.571201702128,196.935308510638,-1.66773273680851,NA,0.0447541085106383,0.105052338085106,2.33686542553192,-0.607434489361702,0.199488076595745,-0.0173258640638298,0,NA,NA,NA,NA,NA,NA,NA,-8.01476595744685e-06,1.04139723404255,1.18152590425532,1.03635510638298,3.33149775319149,1.10444638297872,0.0778437842340425,1.10444638297872,0.0760326914893617,1.10444638297872,800000099,800000099,800000099,800000141.553192,800001143.680851,801432643.680851,899999999,899999999,89999,89999,89,89,7.3404255319149,5.93617021276596,0.936170212765957,11.8936170212766,6.06382978723404,12.1063829787234,0,0,0,0,99.468085106383,0.112029845319149,0.0976073014893617,0.000467580391489362,0.0707701893617021,0.431072619893617,2575.90022765957,0.00100798433893617,7.78437842340426e-05,0.0760326914893617,0,427.984106382979,29.4178446808511,23.7672531914894,99.0821042553192,NA,29.1207085106383,11.8766,267.675424489362,4.25531914893617e-06,174.802481531915,89.0797510638298,155.14174893617,27.3745319148936,27.6857234042553,3.22336534424245,3.71121352388468,0.487848179642227,0.311191489361706,0.000169727166681183,-0.00541263166888923,0.255163370215518,-0.124543974753189,3.5531914893617,1.66025285429167,157.797528267083,301.963579816667,303.069981916667,300.158896133333,0.627499284916667,-428.826890308333,-174.875081373792,41.1224829345833,-162.18164444575,98.1878484095833,15.1835060120833,103.844917041667,94.5799308208333,0.005237589375,299.573382916667,2.62646915833333,78.7662383,298.04514,5.4699472,100.23554,293.365923629167
"38",2022-04-07,97.499870212766,0,18000,18000,0.00162557568085106,1.14893617021277,0.000387641014893617,1.70310333333333,1.23404255319149,0.308434172340426,7.25879333333333,1.24444444444444,2.26747124444444,0.524260465319149,1.29787234042553,0.472940006382979,0.0675634527777778,1.24444444444444,0.0515991971111111,-0.107787187234043,0.913723159090909,0.0581705574468085,0.02085077325,-3.43487280851064e-12,-1.02106511111111e-13,17.2982425531915,430.019468085106,442.036042553191,0.0297872340425532,0.446808510638298,1101.66064,27.4322213333333,28.3051522222222,-0.00888888888888888,0.382978723404255,300.788234042553,300.567617021277,100518.85106383,1.15359680851064,1020.41063829787,0.0248603063829787,0.00437810759111111,0.019851914,2757.78717777778,3688.38777777778,0.0172677707111111,74.1725597777778,930.600928888889,293.737711111111,0.207826539361702,0.0777276612765958,0.00139185478723404,0.452448985106383,3.38530404255319e-16,-1.93311161702128e-16,0.452448985106383,1.53365106382979,161.629136170213,207.156125957447,-2.21689874468085,NA,0.0451485063829787,0.0894602991489362,-28.9450667234043,-1.15554331425532,-3.06209552444444,-0.0258839655531915,0,NA,NA,NA,NA,NA,NA,NA,0.00152286757446809,1.0500770212766,1.66144736553191,1.04180574468085,2.57464202222222,1.10486955555556,0.362796340851064,1.10932212765957,0.0587843576222222,1.10486955555556,800000099,800000099,800000099,800000171.340425,800001379.851064,800732764.957447,899999999,899999999,89999,89999,89,89,9.04255319148936,8.38297872340426,0.468085106382979,12.0851063829787,9.48936170212766,12.2553191489362,0,0,0,0,89.6808510638298,0.107323039787234,0.0711554446808511,0.000442078942553191,0.102732978723404,0.895672037276596,7178.24054666667,0.00141158465404255,0.000362796340851064,0.0587843576222222,0,433.111127659574,28.4745063829787,22.8869957446809,89.1583319148936,NA,28.8819872340426,11.8766659574468,194.458518659574,2.97872340425532e-05,183.630338361702,89.9351255319149,166.097222340426,26.8929361702128,27.8528936170213,3.17431680944452,3.74803590609673,0.573719096652213,0.959957446808502,0.000246269363317592,-0.0514437826417867,0.299215390469924,0.360291998512759,3.23404255319149,1.758179520625,105.791668259458,302.037470504167,302.976079316667,300.477687841667,0.71104532725,-426.821637483333,-221.178025556917,44.01061884625,-205.940841672125,109.5819721225,16.3563842778333,77.5618534041667,68.5267566508333,0.00491313754166667,299.85159375,2.35750580416667,221.901940620833,298.04514,5.4699472,100.23554,220.386335125
"39",2022-04-08,98.499870212766,0,18000,18000,0.000353562914893617,1.23404255319149,0.000127582636170213,1.52191242105263,1.19148936170213,0.163394057446809,9.49555388888889,1.08510638297872,0.576481382978723,-0.0728768868085106,1.27659574468085,0.0808744014893617,0.0966062704255319,1.08510638297872,0.0131522274468085,0.141877594255319,0.425351740425533,-0.020370310212766,0.00975297595744681,2.01403144255319e-12,1.70223454255319e-13,17.4349723404255,434.032914893617,447.633553191489,0.0723404255319149,0.297872340425532,1149.84788723404,28.6270641276596,29.5173700638298,0.0468085106382979,0.276595744680851,301.355914893617,300.876914893617,100469.723404255,1.15077723404255,1021.72893617021,0.0248980723404255,0.00626008255319149,0.0207202475957447,2877.14641489362,3724.5829787234,0.018015440787234,77.9057734042553,847.435957446809,295.349021276596,-0.0132602379489362,0.258152387234043,0.00266740765957447,0.417150478723404,5.72773919148936e-15,1.15057181702128e-16,0.417150478723404,1.07832274468085,189.883995106383,182.863521276596,-2.36236408510638,NA,0.0250796361702128,0.0322310065957447,32.1295656,-1.16353096447368,0.0392947553191489,-0.029845034187234,0,NA,NA,NA,NA,NA,NA,NA,0.000330298617021277,1.04200276595745,1.00618389574468,1.03982234042553,3.76187413617021,1.12929808510638,-0.137630115106383,1.12929808510638,0.0858824185106383,1.12929808510638,800000099,800000099,800000099,800000099,800000609.638298,800663479.851064,899999999,899999999,89999,89999,89,89,8.42553191489362,6.87234042553191,0.340425531914894,14.0851063829787,10.1489361702128,12.7872340425532,0,0,0,0,100,0.0351676557446809,0.0291082442553191,0.000186100961702128,0.0526445319148936,0.0177418530212766,426.963846808511,0.000860375695744681,-0.000137630115106383,0.0858824185106383,0,434.002893617021,30.3768489361702,24.3108765957447,99.5426446808511,NA,29.4948234042553,11.8762744680851,333.92128206383,4.25531914893617e-06,235.589368,90.4841872340426,212.798930425532,27.3271914893617,28.236085106383,3.27472285874695,3.83402357875108,0.559300720004139,0.908893617021275,0.000348023595463276,0.00213508947628849,0.249705012274948,0.031477716759573,4.42105263157895,1.705656801625,136.118772507083,302.101615916667,302.926401816667,300.4448738,0.539506797916667,-425.026097616667,-228.355931593625,45.6811707025,-212.869756059917,107.530308404167,15.4551601412083,100.466086054167,100.418738379167,0.00430118766666667,300.4429925,2.568235575,70.391518825,298.04514,5.4699472,100.23554,313.955068875
"40",2022-04-09,99.499870212766,0,18000,18000,0.000869325744680851,1.14893617021277,0.000201700838297872,1.704172,1.29787234042553,0.169498940425532,8.166075,1.17021276595745,0.642016574468085,-0.126708590170213,1.17021276595745,0.0892051574468085,0.0901318410425532,1.17021276595745,0.0146502385106383,0.0253152312765957,0.115329325531915,0.00865644468085106,0.00264540063829787,-2.04114204042553e-12,-1.86440443829787e-13,17.4420212765957,435.198212765957,448.888872340426,0.0446808510638298,0.446808510638298,1135.41452042553,28.3336723829787,29.2397895744681,0.0106382978723404,0.404255319148936,301.841617021277,301.398,100419.936170213,1.14832829787234,1021.59063829787,0.0249535340425532,0.00584054484255319,0.0204601798723404,2846.29427021277,3831.20829787234,0.0178363957021277,74.4163509787234,984.913574468085,294.061063829787,-0.165276384191489,0.173045878723404,-0.000864736595744681,0.415803434042553,3.63247719148936e-16,-1.22655447021277e-16,0.415803434042553,1.14164810638298,210.328046808511,198.277891702128,-2.69454661702128,NA,0.030806229787234,0.0356916755319149,-5.10109057446808,-1.23502749318182,0.278908627659574,-0.0252904359361702,0,NA,NA,NA,NA,NA,NA,NA,0.000821509808510638,1.05072914893617,1.04401674638298,1.04658829787234,3.4766851787234,1.13983638297872,-0.194141549148936,1.13983638297872,0.0793795140638298,1.13983638297872,800000099,800000099,800000099,800000099,800000801.12766,800282722.404255,899999999,899999999,89999,89999,89,89,9.08510638297872,6.61702127659574,0.808510638297872,15.5531914893617,12.8297872340426,14.468085106383,0,0,0,0,100,0.045682619787234,0.02546887,0.000231898482978723,0.0480118446808511,0.0174632541702128,384.222153191489,0.000891653434680851,-0.000194141549148936,0.0793795140638298,0,435.168021276596,30.4919382978723,24.3648829787234,99.3329808510638,NA,30.053829787234,11.8764319148936,214.514367659574,0,226.726028808511,88.9953872340426,197.038581489362,27.8291914893617,29.3442978723404,3.32154720463228,4.08777212782517,0.766224923192884,1.51510638297873,0.00024768458618111,0.00277558520719532,0.348661656903831,0.465484552310642,3.88636363636364,1.74551369808333,144.946357100833,302.033654520833,303.029022266667,300.808630625,0.583957940458333,-425.056931804167,-182.847442617833,44.81853818875,-170.546217606083,84.1787039466667,10.9726473488333,86.9947441333333,103.318972541667,0.0051148125,300.800394166667,2.13275345833333,210.919647208333,298.04514,5.4699472,100.23554,301.097246875
"41",2022-04-10,100.499872340426,0,18000,18000,0.00179033412765957,1.34042553191489,0.000386781168085106,1.41767183333333,1.23404255319149,0.207157242553191,9.870232,1.21276595744681,0.733708106382979,-0.169001788297872,1.27659574468085,0.103005763829787,0.0916629599787234,1.21276595744681,0.0167540461702128,0.00518970638297873,-0.00756865106382947,-0.00247293085106384,-0.000148044851063832,5.2859e-13,1.04239592340425e-13,17.4125127659574,435.190765957447,449.034425531915,0.0787234042553192,0.340425531914894,1153.36148659574,28.8312806914894,29.7439669297872,-0.0106382978723404,0.425531914893617,302.163680851064,301.710744680851,100351.212765957,1.14614553191489,1021.86723404255,0.0249965127659574,0.00593975924893617,0.0207835797808511,2894.22720106383,3906.80574468085,0.0181475734297872,74.4597493191489,1012.57821276596,294.62485106383,-0.222186255148936,0.154591874042553,-0.000795670702127659,0.46634385106383,2.55981608510638e-15,2.49751553191489e-17,0.46634385106383,1.39082474468085,189.156466382979,213.385827659574,-3.1177459787234,NA,0.0385680789361702,0.0770644517021277,-20.716976493617,-0.430096515681818,0.459754801276596,-0.0167928436808511,0,NA,NA,NA,NA,NA,NA,NA,0.00172188453191489,1.05837765957447,0.768274389361702,1.05062765957447,3.58044898042553,1.13682893617021,-0.199408891489362,1.13682893617021,0.0818042026042553,1.13682893617021,800000099,800000099,800000099,800000099,800000781.978723,800518881.978723,899999999,899999999,89999,89999,89,89,9.21276595744681,7.68085106382979,0.723404255319149,16.7659574468085,7.80851063829787,15.3617021276596,0,0,0,0,100,0.105935269361702,0.0477641427659575,0.000429442825531915,0.0684974106382979,0.0266290135531915,353.784144680851,0.000658066178723404,-0.000199408891489362,0.0818042026042553,0,435.160319148936,30.8225744680851,24.5351340425532,99.2481957446809,NA,29.8048957446809,11.8734042553191,290.408916234043,0,207.865447893617,88.1791638297872,167.14436212766,28.140914893617,28.8594468085107,3.34701657744662,3.97482206438576,0.627805486939137,0.718531914893623,0.000328616108920944,-0.0377717891126471,0.301368453399991,-0.18364049617659,4.11363636363636,1.59680557504167,187.134025264167,302.391818995833,303.143402133333,301.493774433333,0.492507378333333,-421.048266091667,-274.900763191833,52.1222546895833,-255.934894563292,109.860838574167,14.4406401310833,79.6902360035,100.698531491667,0.005241131875,300.977788333333,1.90725378416667,204.048609291667,298.04514,5.4699472,100.23554,285.874832666667
"42",2022-04-11,101.499872340426,0,18000,18000,0.001044373,1.27659574468085,0.000338535440425532,1.5429225,1.21276595744681,0.232656493617021,9.0030025,1.16666666666667,0.907283821428571,0.0866142195555556,1.37777777777778,0.234082855555556,0.0834005652857143,1.16666666666667,0.020702285952381,-0.000517218510638341,3.0331172425,-0.688265807272727,0.068924103,1.67281244444444e-12,1.24066061904762e-13,18.9255488888889,472.000488888889,483.760488888889,0.0222222222222222,0.446808510638298,1096.54981428571,27.4162023809524,28.2893642857143,-0.0571428571428571,0.297872340425532,301.907042553192,301.241361702128,100358.319148936,1.14995276595745,1019.44063829787,0.0249558276595745,0.00540435305714286,0.0197598183333333,2752.85061904762,3893.20880952381,0.0172579623809524,70.2437121428571,1140.35635714286,293.73780952381,-0.194140353404255,0.135966688723404,-0.00165253042553192,0.387261629787234,1.94800006595745e-15,1.47835810638298e-16,0.387261629787234,1.41356642553191,196.180331914894,209.926207446809,-3.79102989361702,NA,0.0385693468085106,0.0910597514893617,11.6920899148936,-0.320456912826087,0.813383901666667,-0.0116937498680851,0,NA,NA,NA,NA,NA,NA,NA,0.000976521553191489,1.06764212765957,0.765635270212766,1.05985914893617,3.15953680238095,1.16888761904762,0.0072006711111111,1.16864244444444,0.0721551086666667,1.16888761904762,800000099,800000147.93617,800000099,800000196.87234,800000681.978723,800281530.914894,899999999,899999999,89999,89999,89,89,8.91489361702128,7.4468085106383,0.872340425531915,10,6.40425531914893,15.6808510638298,0,0,0,0,89.7872340425532,0.116506323617021,0.0652071674468085,0.000406047963829787,0.0868341361702128,0.243673682133333,1149.00850238095,0.000654738304255319,7.20067111111111e-06,0.0721551086666667,0,540.539659574468,25.4556134255319,17.4754155319149,89.5905617021277,NA,29.4193659574468,11.8709723404255,214.476360148936,0.000374468085106383,177.308856553192,89.7478577777778,139.08632893617,28.0019069767442,29.1126595744681,3.41044846328359,4.03233850766361,0.628511626018868,1.13923255813953,0.000227647669552075,-0.00927164767612143,0.307559975086769,0.161269852458142,4.41304347826087,1.427040312375,166.798607195833,302.610650379167,303.200912466667,301.065218604167,0.403965120625,-424.453706095833,-259.553792326542,49.75087356625,-241.924706777667,108.015296303333,17.693199157,80.77640885,115.03298411875,0.00447419020833333,301.098862083333,2.01748106666667,200.236982979167,298.04514,5.4699472,100.23554,314.872155804167
